id,ipo_id,object_id,valuation_amount,valuation_currency_code,raised_amount,raised_currency_code,public_at,stock_symbol,source_url,source_description,created_at,updated_at
949,1030,c:61691,0.0,USD,52000000.0,USD,2013-07-17,NASDAQ:VSTM,http://www.bizjournals.com/boston/blog/bioflash/2013/07/verastem-raises-52m-in-first-stock.html?ana=RSS&s=article_search&utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+bizj_boston+%28Boston+Business+Journal%29,Verastem raises $52M in first stock offering since IPO,2013-07-18 04:10:53,2013-07-18 04:10:53
950,1031,c:238715,0.0,USD,100000000.0,USD,2013-07-17,NASDAQ:FSFR,http://www.nasdaq.com/press-release/fifth-street-senior-floating-rate-corp-raises-100-million-in-gross-proceeds-in-connection-with-initial-public-offering-of-common-stock-20130717-00797,Fifth Street Senior Floating Rate Corp. Raises $100 Million in Gross Proceeds in Connection With Initial Public Offering of Common Stock  Read more: http://www.nasdaq.com/press-release/fifth-street-senior-floating-rate-corp-raises-100-million-in-gross-pro,2013-07-18 06:23:53,2013-07-18 06:23:53
951,1032,c:218416,0.0,USD,0.0,USD,,NYSE: HRG,,,2013-07-18 12:35:40,2013-07-18 12:35:40
952,1034,c:70824,0.0,USD,0.0,USD,,NASDAQ:NLST,,,2013-07-19 04:30:42,2013-07-19 04:30:42
953,1035,c:69980,0.0,USD,0.0,USD,,OTC:IMSC,,,2013-07-19 04:40:15,2013-07-19 04:40:15
954,1037,c:225252,0.0,USD,0.0,USD,,NASDAQ:OXBT,,,2013-07-22 13:24:08,2013-07-22 13:24:08
955,1038,c:183668,0.0,USD,0.0,USD,,OTC:APDN,,,2013-07-23 04:11:11,2013-07-23 04:11:11
956,1039,c:46268,0.0,USD,0.0,USD,,NYSE:TEVA,,,2013-07-23 13:13:56,2013-07-23 13:13:56
957,1040,c:158876,0.0,USD,0.0,USD,2013-07-23,NASDAQ:HTBX,http://www.marketwire.com/press-release/heat-biologics-inc-announces-pricing-initial-public-offering-2500000-shares-common-stock-1813952.htm?utm_content=buffer7ac02&utm_source=buffer&utm_medium=twitter&utm_campaign=Buffer,"Heat Biologics, Inc. Announces Pricing of Initial Public Offering of 2,500,000 Shares of Common Stock",2013-07-24 06:05:44,2013-07-24 06:05:44
958,1041,c:230775,0.0,USD,0.0,USD,2011-02-04,OTCBB:XXII,,,2013-07-24 11:19:49,2013-12-11 10:00:06
959,1042,c:4999,450000000.0,USD,150000000.0,USD,2001-03-09,NASDAQ:LDCL,http://news.cnet.com/Loudclouds-IPO-far-from-thunderous/2100-1033_3-253855.htmll,Loudcloud's IPO far from thunderous,2013-07-24 15:47:53,2013-07-24 15:47:53
960,1043,c:37880,0.0,USD,0.0,USD,2013-07-24,NASDAQ:XGTI,http://www.freshnews.com/news/825119/xg-technology-announces-closing-public-offering-common-stock-and-warrants-purchase-comm,xG Technology Announces Closing of Public Offering of Common Stock and Warrants to Purchase Common Stock,2013-07-25 05:29:08,2013-07-25 05:29:08
961,1044,c:241173,0.0,USD,0.0,USD,2013-07-24,OTCBB:SGLB,http://www.freshnews.com/news/824904/sigma-labs-inc-raises-1-2-million-dollars-through-recent-private-placement-offering,"Sigma Labs, Inc. Raises 1.2 Million Dollars Through Recent Private Placement Offering",2013-07-25 05:42:24,2013-07-25 05:42:24
962,1045,c:219155,0.0,USD,0.0,USD,,NASDAQ:CRDS,,,2013-07-25 09:31:55,2013-07-25 09:31:55
963,1046,c:23609,0.0,USD,0.0,USD,2013-07-26,NASDAQ:FPRX,http://pevc.dowjones.com/article?an=DJFVW00020130726e97qtp19w&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130726e97qtp19w%26from%3dalert%26pid%3d32,Five Prime Therapeutics Files for IPO,2013-07-29 04:47:03,2013-07-29 04:47:03
964,1047,c:20266,0.0,USD,0.0,USD,1993-12-14,NYSE:SPG,http://www.nyse.com/about/listed/spg.html,NYSE,2013-07-29 22:13:19,2013-07-29 22:13:33
965,1048,c:171601,0.0,USD,0.0,USD,,NYSE: GNRC,,,2013-07-30 03:05:25,2013-07-30 03:05:25
966,1049,c:26609,0.0,USD,0.0,USD,,NASDAQ:CMTL,,,2013-07-30 03:11:11,2013-07-30 03:11:11
967,1050,c:46007,0.0,USD,108000000.0,USD,2013-07-29,NASDAQ:FMI,http://www.foundationmedicine.com/pdf/news-releases/2013-07-29_FMI_S1_FINAL.pdf,Foundation Medicine Files Registration Statement for Proposed Initial Public Offering of Common Stock,2013-07-30 04:21:14,2013-09-26 02:57:21
968,1051,c:212510,0.0,USD,0.0,USD,2013-07-30,Nasdaq: TSRX,,,2013-07-31 03:41:20,2013-07-31 03:41:20
969,1052,c:209146,0.0,USD,0.0,USD,,NASDAQ:ARRY,,,2013-07-31 04:13:25,2013-07-31 04:13:25
970,1054,c:243703,0.0,USD,0.0,USD,,NYSE:UEC,,,2013-08-01 03:41:51,2013-08-01 03:41:51
971,1055,c:15273,0.0,USD,0.0,USD,,NASDAQ: EOPN,http://www.freshnews.com/news/827217/e2open-acquires-icon-scm,E2open Acquires icon-scm,2013-08-01 03:53:30,2013-08-01 03:53:30
972,1056,c:29411,0.0,USD,0.0,USD,2005-11-18,LON:KFX,,,2013-08-01 05:04:16,2013-08-27 07:56:44
973,1057,c:77195,0.0,USD,305000000.0,USD,2013-08-01,NYSE:KKR,http://www.pehub.com/2013/08/01/kkr-raises-305-mln-funds-ipo/?utm_source=dlvr.it&utm_medium=twitter,KKR Raises $305 Mln for Funds IPO,2013-08-02 02:57:44,2013-08-02 02:57:44
974,1058,c:1360,0.0,USD,0.0,USD,2013-08-01,NASDAQ:BCOR,http://www.freshnews.com/news/828015/blucora-acquire-monoprice,Blucora to Acquire Monoprice,2013-08-02 03:39:38,2013-08-02 03:39:38
975,1059,c:12451,0.0,USD,0.0,USD,,NASDAQ:RNET,,,2013-08-02 13:02:10,2013-08-02 13:02:10
976,1060,c:244768,0.0,USD,0.0,USD,2008-02-09,NYSE:POST,https://www.google.com/finance?cid=870352303549777,,2013-08-05 03:23:39,2013-09-05 02:47:59
977,1061,c:245010,0.0,USD,0.0,USD,,OTC:LTNC,,,2013-08-05 13:13:23,2013-08-05 13:13:23
978,1062,c:245196,0.0,USD,0.0,USD,,OTC:AMNL,,,2013-08-06 04:54:01,2013-08-06 04:54:01
979,1063,c:245202,0.0,USD,0.0,USD,,NYSE:TGX,,,2013-08-06 05:09:46,2013-08-06 05:09:46
980,1064,c:245405,0.0,USD,0.0,USD,,OTC: ATVP,,,2013-08-06 12:56:52,2013-08-06 12:56:52
981,1065,c:245407,0.0,USD,0.0,USD,,OTC:TTEG,,,2013-08-06 13:23:32,2013-08-06 13:24:52
982,1066,c:245559,0.0,USD,0.0,USD,2013-08-06,NASDAQ:PDCE,http://www.bizjournals.com/denver/blog/earth_to_power/2013/08/pdc-hopes-to-raise-243-million-in.html?ana=RSS&s=article_search&cid=dlvr.it,PDC Energy hopes to raise $243M in stock offering,2013-08-07 03:45:08,2013-08-07 03:46:30
983,1068,c:245874,0.0,USD,48000000.0,USD,2013-08-07,NASDAQ:VNDA,http://www.bizjournals.com/washington/news/2013/08/07/vanda-pharmaceuticals-to-raise-48m-in.html,Vanda Pharmaceuticals to raise $48M in stock sale,2013-08-08 04:29:26,2013-08-08 04:29:26
984,1069,c:31070,0.0,USD,0.0,USD,2013-08-07,NASDAQ:TQNT,http://www.freshnews.com/news/830584/triquint-acquires-cap-wireless-and-its-spatium-technology,TriQuint Acquires CAP Wireless and Its Spatium Technology,2013-08-08 04:30:10,2013-08-08 04:30:10
985,1070,c:25625,0.0,USD,0.0,USD,,NYSE:ACM,,,2013-08-08 11:54:49,2013-08-08 11:58:53
986,1072,c:181675,0.0,USD,46600000.0,USD,2013-08-08,NYSE:ONVO,http://ir.organovo.com/news/press-releases/press-releases-details/2013/Organovo-Holdings-Inc-Closes-466-Million-Public-Offering-of-Common-Stock-and-Exercise-of-Over-Allotment-Option,"Organovo Holdings, Inc. Closes $46.6 Million Public Offering of Common Stock and Exercise of Over-Allotment Option",2013-08-08 13:05:06,2013-08-08 13:05:06
987,1073,c:27384,35000000.0,USD,0.0,USD,2013-08-08,NASDAQ: HNSN,http://www.freshnews.com/news/831177/hansen-medical-announces-closing-equity-financing-,Hansen Medical Announces Closing of Equity Financing,2013-08-09 03:55:38,2013-08-09 03:57:17
988,1075,c:15760,0.0,USD,0.0,USD,,NASDAQ:PFPT,,,2013-08-12 04:27:21,2013-08-12 04:27:21
989,1077,c:234793,0.0,USD,0.0,USD,,OTC:MSLP,,,2013-08-12 13:18:53,2013-08-12 13:18:53
990,1079,c:85969,0.0,USD,0.0,USD,,NYSE:SPW,,,2013-08-13 05:06:25,2013-08-13 05:06:25
991,1080,c:57929,0.0,USD,0.0,USD,,NYSE:DUK,,,2013-08-13 11:06:56,2013-08-13 11:06:56
992,1081,c:3855,0.0,USD,0.0,USD,,NASDAQ:WBMD,,,2013-08-14 04:39:21,2013-08-14 04:39:21
993,1082,c:10704,1100000000.0,USD,187500000.0,USD,2013-11-14,NYSE:CHGG,http://techcrunch.com/2013/11/13/in-187-5m-ipo-chegg-debuts-on-nyse-in-twitters-shadow-as-shares-slump-15-percent/,"In $187.5M IPO, Chegg Debuts On NYSE In Twitters Shadow, As Shares Slump 15 Percent",2013-08-15 03:54:00,2013-11-14 05:17:43
994,1084,c:35863,0.0,USD,0.0,USD,,NASDAQ:FATE,,,2013-08-15 05:02:03,2013-08-15 05:02:03
995,1085,c:228745,0.0,USD,0.0,USD,,OTC QB:CYDY,,,2013-08-15 05:50:34,2013-08-15 05:50:34
996,1086,c:247904,0.0,USD,0.0,USD,2013-08-14,TSXV: LEC,http://www.newswire.ca/en/story/1210743/lignol-energy-corporation-receives-increased-credit-facility-of-up-to-12-5-million-from-difference-capital-financial-inc,Lignol Energy Corporation receives increased credit facility of up to $12.5 Million from Difference Capital Financial Inc.,2013-08-15 07:04:01,2013-08-15 07:04:01
997,1087,c:254958,0.0,USD,0.0,USD,,OTC:WNTR,,,2013-08-15 12:38:29,2013-08-15 12:38:29
998,1088,c:254972,0.0,USD,172500000.0,USD,2013-08-15,NASDAQ:QPACU,http://www.bizjournals.com/stlouis/morning_call/2013/08/quinpario-raises-1725-million-in-ipo.html?ana=twt,Quinpario raises $172.5 million in IPO,2013-08-15 13:32:05,2013-08-15 13:34:01
999,1089,c:141691,0.0,USD,11300000.0,CAD,2011-02-01,RSS,http://www.cnsx.ca,,2013-08-15 23:36:39,2013-08-22 21:14:32
1000,1090,c:3447,0.0,USD,0.0,USD,,NASDAQ:LOOK,,,2013-08-16 05:02:49,2013-08-16 05:02:49
1001,1092,c:255360,0.0,USD,0.0,USD,,OTC:RTRX,,,2013-08-16 11:55:42,2013-08-16 11:55:42
1002,1093,c:142492,0.0,USD,0.0,USD,2013-08-16,NYSE: XPO,http://www.xpologistics.com/about/about-xpo/our-company,Our Company,2013-08-19 03:03:02,2013-08-19 03:03:02
1003,1094,c:28336,0.0,USD,0.0,USD,,NASDAQ:TXCC,,,2013-08-19 11:41:20,2013-08-19 11:41:20
1004,1095,c:29778,0.0,USD,116000000.0,USD,2013-08-19,NYSE: FUEL,http://www.bizjournals.com/sanjose/news/2013/09/19/rocket-fuel-hits-top-of-ipo-target.html?ana=RSS&s=article_search&utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+bizj_sanjose+%28Silicon+Valley+%2F+San+Jose+Business+Journal%29,"Rocket Fuel hits top of IPO target, raises $116M",2013-08-19 13:30:50,2013-09-20 04:27:05
1005,1096,c:71350,20000000.0,USD,2500000.0,USD,2011-05-02,SMTP,http://www.xconomy.com/boston/2011/05/02/semyon-dukach-the-mit-blackjack-king-takes-smtp-public-in-latest-effort-to-fight-the-power/,xconomy,2013-08-20 20:38:01,2013-08-20 22:47:15
1006,1097,c:37966,0.0,USD,0.0,USD,,NASDAQ:RGDO,,,2013-08-21 03:13:27,2013-08-21 03:13:27
1007,1098,c:217859,0.0,USD,0.0,USD,2013-01-01,OTC: PLPM,http://www.interatlanticgroup.com/?page_id=11#planetpayment,Planet Payment (OTCQX: PLPM),2013-08-21 09:53:11,2013-08-21 09:54:20
1008,1099,c:206216,0.0,USD,0.0,USD,,NYSE:ABT,,,2013-08-22 02:51:18,2013-08-22 02:51:18
1009,1100,c:168180,0.0,USD,0.0,USD,,NASDAQ:MNDL,,,2013-08-22 04:08:14,2013-08-22 04:08:14
1010,1102,c:63598,0.0,USD,0.0,USD,,NYSE:DLR,,,2013-08-22 04:48:40,2013-08-22 04:48:40
1011,1103,c:256975,0.0,USD,0.0,USD,,NASDAQ:GTIM,,,2013-08-22 05:33:52,2013-08-22 05:33:52
1012,1104,c:219152,0.0,USD,0.0,USD,2010-06-21,OTC:SBOTF,,,2013-08-23 04:25:56,2013-09-12 06:17:26
1013,1105,c:173394,0.0,USD,0.0,USD,,NASDAQ:AMOT,,,2013-08-23 04:30:09,2013-08-23 04:30:09
1014,1106,c:11227,0.0,USD,0.0,USD,,Nasdaq: LTRX,http://www.lantronix.com/about/,About Us,2013-08-23 06:54:19,2013-08-23 06:54:19
1015,1107,c:257428,0.0,USD,0.0,USD,,NYSE MKT: ETAK,http://www.elephanttalk.com/about-us,About Us,2013-08-23 06:55:19,2013-08-23 06:55:19
1016,1108,c:246769,0.0,USD,65000000.0,USD,2013-08-23,NASDAQ:SPHS,http://www.biospace.com/news_story.aspx?StoryID=306660&full=1,Sophiris Bio Inc. (SHS.TO) Closes $65 Million Public Offering,2013-08-26 03:18:50,2013-08-26 03:18:50
1017,1109,c:181557,0.0,USD,0.0,USD,,Nasdaq:FRP,,,2013-08-26 03:38:10,2013-08-26 03:38:10
1018,1110,c:10106,0.0,USD,0.0,USD,2002-06-21,NYSE:TRI,,,2013-08-26 10:53:26,2013-08-26 20:14:31
1019,1111,c:25574,0.0,USD,0.0,USD,2008-05-30,OTCMKTS:CRWG,,,2013-08-26 11:28:44,2013-08-26 20:20:42
1020,1112,c:30060,0.0,USD,0.0,USD,2005-11-11,NYSE:IHS,,,2013-08-26 11:40:31,2013-08-26 11:40:50
1021,1113,c:258641,0.0,USD,0.0,USD,,NASDAQ:JTPY,,,2013-08-26 13:58:19,2013-08-26 13:58:19
1022,1114,c:28285,0.0,USD,0.0,USD,2005-05-13,NASDAQ:MORN,,,2013-08-27 04:16:19,2013-08-27 04:16:19
1023,1115,c:12137,0.0,USD,0.0,USD,1978-01-13,NYSE:JNJ,,,2013-08-27 04:19:35,2013-08-27 04:19:35
1024,1116,c:212,0.0,USD,0.0,USD,2008-06-20,NYSE:SNI,,,2013-08-27 05:01:01,2013-08-27 05:01:01
1025,1118,c:40456,0.0,USD,0.0,USD,2013-08-26,NYSE:VMEM,http://allthingsd.com/20130826/at-last-violin-memory-files-for-173-million-ipo/,"At Last, Violin Memory Files for $173 Million IPO",2013-08-27 05:16:10,2013-08-27 05:19:23
1026,1119,c:26486,0.0,USD,0.0,USD,1978-01-13,NYSE:DLX,,,2013-08-27 05:17:56,2013-08-27 05:17:56
1027,1120,c:258832,0.0,USD,0.0,USD,,OTC:ATERF,,,2013-08-27 07:01:47,2013-08-27 07:01:47
1028,1121,c:10453,0.0,USD,0.0,USD,2011-06-24,NYSE:RATE,,,2013-08-27 07:18:08,2013-08-27 07:18:08
1029,1122,c:26707,0.0,USD,0.0,USD,1981-04-03,NASDAQ:MSCC,,,2013-08-27 07:50:34,2013-08-27 07:50:34
1030,1124,c:32780,0.0,USD,0.0,USD,1980-06-06,NYSE:MOG.A,,,2013-08-27 09:52:26,2013-08-27 09:52:26
1031,1125,c:20211,0.0,USD,0.0,USD,1978-01-13,NYSE:MMM,,,2013-08-27 09:57:05,2013-08-27 09:57:05
1032,1126,c:29025,0.0,USD,0.0,USD,1978-01-13,NYSE:WMT,,,2013-08-27 10:03:30,2013-08-27 10:03:30
1033,1127,c:24869,0.0,USD,0.0,USD,1999-07-29,NASDAQ:PRFT,,,2013-08-27 10:06:03,2013-10-10 11:45:51
1034,1128,c:3524,0.0,USD,0.0,USD,2007-10-12,NASDAQ:CTCT,,,2013-08-27 10:09:03,2013-08-27 10:09:03
1035,1129,c:1071,0.0,USD,0.0,USD,2009-11-13,NASDAQ:ACOM,,,2013-08-27 10:37:38,2013-08-27 10:37:38
1036,1130,c:49909,0.0,USD,0.0,USD,1999-12-03,NYSE:TDY,,,2013-08-27 10:46:39,2013-08-27 10:46:39
1037,1131,c:258933,0.0,USD,0.0,USD,2007-08-13,NASDAQ:NEPT,,,2013-08-27 11:58:05,2013-11-08 03:25:49
1038,1132,c:258957,0.0,USD,0.0,USD,2013-02-05,OTC:GFOO,,,2013-08-27 13:21:57,2013-08-27 13:22:52
1039,1133,c:220475,0.0,USD,0.0,USD,2008-08-27,OTC:FTER,,,2013-08-28 04:59:45,2013-08-28 05:00:08
1040,1136,c:1916,0.0,USD,0.0,USD,1978-01-13,NYSE:GE,,,2013-08-28 11:33:06,2013-08-28 11:33:06
1041,1137,c:26797,0.0,USD,0.0,USD,2000-10-27,NASDAQ:XXIA,,,2013-08-28 12:26:02,2013-08-28 12:26:02
1042,1138,c:26599,0.0,USD,0.0,USD,1999-08-13,OTCBB:SYTE,,,2013-08-28 12:29:56,2013-08-28 12:29:56
1043,1139,c:28385,0.0,USD,0.0,USD,1987-07-10,NASDAQ:EBIX,,,2013-08-28 12:33:08,2013-08-28 12:33:08
1044,1140,c:23339,0.0,USD,0.0,USD,1983-01-24,NASDAQ:AMGN,,,2013-08-28 12:38:15,2013-08-28 12:38:15
1045,1141,c:17487,0.0,USD,0.0,USD,2002-02-22,NYSE:GME,,,2013-08-29 04:07:14,2013-08-29 04:07:14
1046,1142,c:48483,0.0,USD,0.0,USD,2007-03-09,NASDAQ:PAET,,,2013-08-29 04:10:03,2013-08-29 04:10:03
1047,1143,c:3132,0.0,USD,0.0,USD,2002-04-04,TPE:2498,,,2013-08-29 04:15:36,2013-08-29 04:15:36
1048,1144,c:674,0.0,USD,0.0,USD,2004-04-08,NASDAQ:MCHX,,,2013-08-29 04:25:18,2013-08-29 04:25:18
1049,1145,c:25740,0.0,USD,0.0,USD,1994-05-03,NASDAQ:NKTR,,,2013-08-29 04:34:48,2013-08-29 04:39:11
1050,1146,c:988,0.0,USD,0.0,USD,2008-01-11,NASDAQ:SATS,,,2013-08-29 06:41:35,2013-08-29 06:41:35
1051,1147,c:1335,0.0,USD,0.0,USD,2003-01-10,NASDAQ:TST,,,2013-08-29 06:43:50,2013-08-29 06:43:50
1052,1149,c:5346,0.0,USD,0.0,USD,1999-11-26,NASDAQ:BCSI,,,2013-08-29 10:06:43,2013-08-29 10:06:43
1053,1150,c:565,0.0,USD,0.0,USD,2011-06-03,NYSE:ACTV,,,2013-08-29 10:13:53,2013-08-29 10:13:53
1054,1151,c:259804,0.0,USD,0.0,USD,1996-11-27,NYSE:GEL,,,2013-08-30 03:26:30,2013-08-30 03:27:36
1055,1152,c:12352,0.0,USD,0.0,USD,2012-12-14,NASDAQ:SCTY,,,2013-08-30 03:32:18,2013-08-30 03:32:18
1056,1153,c:9743,0.0,USD,0.0,USD,2012-07-27,NYSE:PANW,,,2013-08-30 04:25:34,2013-08-30 04:25:34
1057,1154,c:181067,0.0,USD,0.0,USD,1991-05-24,NASDAQ:ISIS,,,2013-08-30 05:34:18,2013-08-30 05:34:18
1058,1155,c:1665,0.0,USD,0.0,USD,2011-07-01,NASDAQ:KIOR,,,2013-08-30 05:49:15,2013-08-30 05:49:15
1059,1156,c:25149,0.0,USD,0.0,USD,2010-12-03,NASDAQ:ANAC,,,2013-08-30 06:27:05,2013-08-30 06:27:05
1060,1157,c:217891,0.0,USD,0.0,USD,1995-10-24,NASDAQ: PCYC,,,2013-08-30 06:32:33,2013-08-30 06:33:45
1061,1158,c:4209,0.0,USD,0.0,USD,2011-11-25,NASDAQ:ANGI,,,2013-08-30 06:35:24,2013-08-30 06:35:24
1062,1159,c:53,0.0,USD,0.0,USD,2012-10-04,NYSE:LOCK,,,2013-08-30 06:40:15,2013-08-30 06:40:15
1063,1160,c:23911,0.0,USD,0.0,USD,1995-07-21,NYSE:SUNE,,,2013-08-30 06:45:23,2013-08-30 06:45:23
1064,1161,c:28373,0.0,USD,0.0,USD,2002-07-01,NYSE: SNY,,,2013-08-30 10:08:42,2013-11-01 13:27:46
1065,1162,c:3060,0.0,USD,0.0,USD,2012-10-15,NYSE:WDAY,,,2013-08-30 10:16:11,2013-08-30 10:16:11
1066,1163,c:31266,0.0,USD,0.0,USD,2007-06-22,NYSE:OPK,,,2013-08-30 10:28:56,2013-08-30 10:28:56
1067,1164,c:260563,0.0,USD,0.0,USD,,NASDAQ: AXDX,,,2013-09-02 07:10:44,2013-09-02 07:10:44
1068,1165,c:40670,0.0,USD,0.0,USD,2013-08-28,Nasdaq: SQI,,,2013-09-04 04:05:07,2013-09-04 04:07:04
1069,1166,c:261265,0.0,USD,0.0,USD,,TSX.V: AMW,,,2013-09-04 05:00:23,2013-09-04 05:00:23
1070,1167,c:261680,0.0,USD,0.0,USD,2013-06-25,OTC:SNWR,,,2013-09-05 05:07:47,2013-09-05 05:10:31
1071,1169,c:24705,0.0,USD,0.0,USD,2013-01-31,NASDAQ:KBIO,,,2013-09-05 06:40:33,2013-09-05 06:41:28
1072,1170,c:200926,0.0,USD,0.0,USD,2003-10-16,NYSE: CNC,,,2013-09-06 12:42:45,2013-09-06 12:43:50
1073,1171,c:68519,0.0,USD,0.0,USD,1990-01-02,NASDAQ:CGNX,,,2013-09-09 13:35:49,2013-09-09 13:37:46
1074,1172,c:71598,0.0,USD,0.0,USD,2013-04-08,RMGN,http://finance.yahoo.com/news/rmg-networks-scg-financial-acquisition-110000157.html,RMG Networks and SCG Financial Acquisition Corp. Announce Agreement for Business Combination,2013-09-10 21:31:21,2013-09-11 03:50:04
1075,1173,c:263471,0.0,USD,0.0,USD,,NASDAQ:CPRX,,,2013-09-11 06:31:24,2013-09-11 06:36:14
1076,1174,c:263480,0.0,USD,0.0,USD,1994-01-03,NASDAQ:IBCP,,,2013-09-11 07:05:49,2013-09-11 07:06:40
1077,1176,c:227967,0.0,USD,0.0,USD,2000-01-01,Nasdaq:CBRX,,,2013-09-13 03:14:16,2013-09-13 03:14:57
1078,1177,c:49254,0.0,USD,0.0,USD,1996-11-01,NYSE:IM,,,2013-09-13 03:47:46,2013-09-13 03:54:13
1079,1178,c:191520,0.0,USD,0.0,USD,1999-11-10,NYSE:UPS,,,2013-09-13 13:41:41,2013-09-13 13:42:26
1080,1179,c:264262,0.0,USD,0.0,USD,2009-09-23,OTC:CLDS,,,2013-09-13 14:00:57,2013-09-13 14:02:04
1081,1180,c:261911,0.0,USD,0.0,USD,2000-01-01,NASDAQ: ASTX,,,2013-09-16 03:12:32,2013-09-16 03:14:41
1082,1181,c:203161,0.0,USD,0.0,USD,2008-09-15,NYSE:FBN,,,2013-09-16 03:34:16,2013-09-16 03:35:10
1083,1183,c:264671,0.0,USD,0.0,USD,1996-09-09,NYSE: FMS,,,2013-09-16 05:54:19,2013-09-16 05:55:58
1084,1184,c:231215,0.0,USD,0.0,USD,,NASDAQ: PERI,,,2013-09-16 09:55:13,2013-09-16 09:55:13
1085,1185,c:264820,0.0,USD,0.0,USD,2013-09-13,OTC:ANPZ,,,2013-09-16 13:42:00,2013-09-16 13:43:02
1086,1186,c:25684,0.0,USD,0.0,USD,1990-03-26,NYSE: CLH,,,2013-09-17 03:33:45,2013-09-17 03:34:13
1087,1187,c:225094,0.0,USD,0.0,USD,2000-01-01,OTCBB:CNSO,,,2013-09-17 06:00:11,2013-09-17 06:00:41
1088,1189,c:74265,0.0,USD,0.0,USD,2005-07-05,OTC BB:NNVCD,,,2013-09-17 12:35:45,2013-09-17 12:36:18
1089,1190,c:56442,0.0,USD,0.0,USD,2008-01-28,OTC:LSCG,,,2013-09-18 03:23:52,2013-09-18 03:25:14
1090,1191,c:265272,0.0,USD,0.0,USD,2013-09-11,NYSE : ALEX,,,2013-09-18 04:02:03,2013-09-18 04:02:45
1091,1192,c:234985,0.0,USD,0.0,USD,1996-01-01,PREC,,,2013-09-18 09:15:16,2013-09-18 12:55:09
1092,1195,c:237548,0.0,USD,0.0,USD,,TSE: 4508,,,2013-09-19 03:08:18,2013-09-19 03:08:18
1093,1196,c:265625,0.0,USD,0.0,USD,1998-12-16,NASDAQ:MCBI,,,2013-09-19 04:29:53,2013-09-19 04:31:01
1094,1197,c:265622,0.0,USD,0.0,USD,1999-02-03,NASDAQ:EWBC,,,2013-09-19 04:30:15,2013-09-19 04:31:17
1095,1198,c:265675,0.0,USD,0.0,USD,2003-09-17,NASDAQ:OLBK,,,2013-09-19 06:20:38,2013-09-19 06:22:08
1096,1199,c:199642,0.0,USD,0.0,USD,2000-04-06,NASDAQ:SGMO,,,2013-09-19 09:11:12,2013-09-19 09:12:15
1097,1200,c:59379,0.0,USD,0.0,USD,2008-11-14,OTC:MPSYY,,,2013-09-19 10:18:11,2013-09-19 10:22:11
1098,1201,c:265792,0.0,USD,0.0,USD,2000-01-01,OTC:ONCS,,,2013-09-19 11:08:42,2013-09-19 11:10:06
1099,1202,c:65183,0.0,USD,0.0,USD,2007-11-01,NASDAQ:NSPH,,,2013-09-19 13:30:35,2013-09-19 13:31:16
1100,1203,c:225868,0.0,USD,0.0,USD,2000-03-16,NASDAQ:GTIV,,,2013-09-20 03:14:12,2013-09-20 03:15:20
1101,1204,c:78383,0.0,USD,0.0,USD,,NSE:JUSTDIAL,http://en.wikipedia.org/wiki/Justdial,wikipedia.org,2013-09-20 06:39:03,2013-09-20 09:47:58
1102,1205,c:266183,0.0,USD,0.0,USD,,NASDAQ:BIND,,,2013-09-20 12:42:46,2013-09-20 12:42:46
1103,1206,c:15563,0.0,USD,304000000.0,USD,2013-09-20,NASDAQ:FEYE,http://techcrunch.com/2013/09/21/fireeye-shares-jump-16-points-in-first-day-of-public-trading-and-raises-304m-as-interest-soars-for-security-companies/,FireEye Shares Jump $16 In First Day Of Public Trading As Interest Soars For Security Companies,2013-09-23 03:16:21,2013-09-23 03:20:27
1104,1207,c:215819,0.0,USD,0.0,USD,2007-12-07,NASDAQ:AUXL,,,2013-09-23 05:19:42,2013-09-23 05:21:16
1105,1208,c:73330,0.0,USD,0.0,USD,1994-01-03,NASDAQ: CYBX,,,2013-09-24 03:22:08,2013-09-24 03:22:43
1106,1209,c:207212,0.0,USD,0.0,USD,2000-01-01,OTC:FRFHF,,,2013-09-24 03:39:16,2013-09-24 03:45:53
1107,1210,c:266896,0.0,USD,0.0,USD,2010-10-02,MLX:ASX,,,2013-09-24 04:43:17,2013-09-24 04:44:04
1108,1211,c:266936,0.0,USD,0.0,USD,2008-09-22,OTC:ASTV,,,2013-09-24 06:32:48,2013-09-24 06:33:24
1109,1213,c:255756,0.0,USD,0.0,USD,2010-06-15,NASDAQ:FURX,,,2013-09-25 13:05:26,2013-09-25 13:08:59
1110,1214,c:202427,0.0,USD,0.0,USD,1994-06-03,OTC:LJPC,,,2013-09-26 05:27:29,2013-09-26 05:32:51
1111,1215,c:267527,0.0,USD,0.0,USD,2000-01-01,NYSE:AMPE,,,2013-09-26 11:14:04,2013-09-26 11:17:33
1112,1216,c:18293,0.0,USD,0.0,USD,2012-09-14,OTC:WANSF,,,2013-09-26 13:09:07,2013-09-26 13:09:43
1113,1217,c:11318,0.0,USD,0.0,USD,2000-01-01,NYSE:F,,,2013-09-26 17:15:53,2013-09-27 03:33:36
1114,1218,c:260351,0.0,USD,0.0,USD,,NYSE: PCL,,,2013-09-27 03:19:55,2013-09-27 03:19:55
